bottleneck_dir,shoes-primary-color-white,shoes-primary-color-beige,shoes-primary-color-black,shoes-primary-color-brown,shoes-primary-color-grey,shoes-primary-color-blue,shoes-primary-color-navy,shoes-primary-color-teal,shoes-primary-color-green,shoes-primary-color-olive,shoes-primary-color-pink,shoes-primary-color-red,shoes-primary-color-maroon,shoes-primary-color-purple,shoes-primary-color-orange,shoes-primary-color-yellow,shoes-secondary-color-white,shoes-secondary-color-beige,shoes-secondary-color-black,shoes-secondary-color-brown,shoes-secondary-color-grey,shoes-secondary-color-blue,shoes-secondary-color-navy,shoes-secondary-color-teal,shoes-secondary-color-green,shoes-secondary-color-olive,shoes-secondary-color-pink,shoes-secondary-color-red,shoes-secondary-color-maroon,shoes-secondary-color-purple,shoes-secondary-color-orange,shoes-secondary-color-yellow,shoes-secondary-color-none,shoes-type-boat/loafer,shoes-type-boots,shoes-type-sneakers,shoes-type-sport,shoes-type-sandals,shoes-type-dress-shoes,shoes-type-casual-shoes,shoes-others-toe-cap,shoes-others-gum-sole,shoes-others-with-logo,shoes-others-high-cut,shoes-materials-leather,shoes-materials-canvas,shoes-materials-suede,shoes-materials-rubber
bottlenecks/Clean clothes/Shoes/shoes1529.jpg.txt,0.010391727,0.026763212,0.011523505,0.873130202,0.014440535,0.008832193,0.011853315,0.000394394,0.001697728,0.00232775,0.003519535,0.003612794,0.020537905,0.000182042,0.010507536,0.000285596,0.16706939,0.022501951,0.034702919,0.190920368,0.008361899,0.003530021,0.018186476,0.001131366,0.0013372,0.000271607,0.000166335,0.000493973,0.001814875,3.39E-05,0.002052751,0.008409094,0.539015949,0.050549667,0.021223798,0.374586523,0.01233672,0.054197244,0.085449621,0.401656389,0.017169828,0.081577078,0.159560278,0.164230138,0.779635251,0.075336665,0.319405377,0.022755683
bottlenecks/Clean clothes/Shoes/shoes894.jpg.txt,0.006029145,0.003275573,0.435642541,0.065593839,0.03230156,0.00666302,0.343758851,0.00372893,0.003618461,0.038426641,0.001542909,0.006633443,0.046349596,0.00052132,0.005035071,0.000879093,0.263515502,0.053821318,0.043382634,0.088348642,0.00914058,0.000787314,0.013764877,0.001254932,0.001020661,0.00024213,0.000331248,0.002873309,0.004602335,0.000372712,0.008393865,0.003937669,0.504210293,0.315401137,0.003641666,0.545611382,0.053760141,0.002238599,0.015391275,0.063955776,0.02723801,0.04689993,0.319103539,0.07499826,0.193924323,0.079060383,0.205834001,0.00169687
bottlenecks/Clean clothes/Shoes/shoes342.jpg.txt,0.246616885,0.024046242,0.099904336,0.011894418,0.200793922,0.097780824,0.100893572,0.177679837,0.014172161,0.000558809,0.014191309,0.005308165,0.001415676,0.004130611,6.43E-05,0.000549058,0.46222198,0.009156264,0.03163252,0.061298076,0.008704742,0.010061294,0.015716232,3.13E-05,0.01510377,7.18E-05,0.002760198,0.006909579,0.000603307,7.26E-06,2.78E-05,0.001647977,0.374045938,0.00314085,0.006538893,0.684776843,0.019313073,0.045285404,0.015017793,0.225927189,0.05613333,0.006316678,0.367530793,0.022732202,0.127101362,0.312349618,0.283754349,0.015601696
bottlenecks/Clean clothes/Shoes/shoes1588.jpg.txt,0.009713335,0.003447971,0.256660849,0.055793233,0.294403017,0.024923906,0.223529428,0.00222553,0.00508448,0.106503069,0.004705805,0.00223736,0.005131608,7.23E-05,0.003566371,0.002001766,0.602084875,0.038345039,0.033225764,0.10731744,0.020486888,0.005070437,0.046585914,0.003154294,0.006771297,0.001522055,0.000431136,0.000798955,0.002338836,0.000148147,0.003944039,0.021317711,0.106457122,0.013171615,0.019183165,0.768495798,0.074544922,0.044519611,0.004197307,0.075887606,0.057466786,0.160307109,0.271795243,0.121705912,0.221230418,0.073633686,0.336470753,0.007636253
bottlenecks/Clean clothes/Shoes/shoes865.jpg.txt,0.005252172,0.00810982,0.140594885,0.67126292,0.03472501,0.008048658,0.041813601,0.001601372,0.002171977,0.013658534,0.005720767,0.010465497,0.049253516,0.003663447,0.002789147,0.000868697,0.045393206,0.072743781,0.047603961,0.041403927,0.007872291,0.001695169,0.004400474,0.00040707,0.001596941,0.00078843,0.000426558,0.000948704,0.007905176,0.000336916,0.000776932,0.007415677,0.758284867,0.591502905,0.005949749,0.088890337,0.00892247,0.01588003,0.114146516,0.174707979,0.010452097,0.015634401,0.083040118,0.051119406,0.714573979,0.034950156,0.388963193,0.008471021
bottlenecks/Clean clothes/Shoes/shoes198.jpg.txt,0.002138452,0.006039721,0.018469404,0.916318893,0.004232347,0.005291094,0.013282562,0.000799942,0.000720467,0.001514042,0.001019566,0.010196961,0.017670726,0.000516868,0.001359648,0.000429277,0.040144824,0.022505064,0.308727413,0.104167506,0.014524484,0.004166221,0.007816115,0.000493322,0.00043834,0.000434,0.000245842,0.000697921,0.0042735,8.28E-05,0.003361718,0.003880462,0.484040529,0.015425022,0.004242709,0.026229914,0.002146096,0.001373496,0.892721236,0.057861585,0.019240795,0.02982259,0.071614005,0.066225618,0.92555505,0.037884865,0.202335268,0.001283905
bottlenecks/Clean clothes/Shoes/shoes1530.jpg.txt,0.7097736,0.026633374,0.023846123,0.002514824,0.153829813,0.005551013,0.040246196,0.002752475,0.014602862,0.008800734,0.000940673,0.008533833,0.000726517,0.000288287,0.000347762,0.000612063,0.187958241,0.00024817,0.115118757,0.034097485,0.418274134,0.027141526,0.029765785,8.72E-05,0.012717918,0.000163202,0.000237607,0.029468039,0.000280567,3.69E-07,2.26E-05,0.000854059,0.143564358,4.13E-05,0.000136973,0.987206996,0.009774332,0.001564242,0.000527094,0.000748945,0.15440014,0.018281173,0.6322819,0.024003033,0.498903841,0.209315881,0.150355607,0.001062718
bottlenecks/Clean clothes/Shoes/shoes147.jpg.txt,0.003009871,0.031318221,0.041533802,0.793928027,0.048302591,0.002740332,0.026178895,0.001126998,0.001509848,0.009565737,0.002190539,0.009039335,0.025557865,0.001374331,0.002211852,0.000411685,0.080489293,0.034042954,0.137513489,0.068346135,0.008110408,0.002598545,0.008877985,0.000277351,0.000356312,0.001281898,0.000527252,0.001555694,0.003028487,8.00E-05,0.001177025,0.008097787,0.643639445,0.780197144,0.000846472,0.04563085,0.005189415,0.012122146,0.034363214,0.121650733,0.015397758,0.019559804,0.14135325,0.026779553,0.403552711,0.081291243,0.236927509,0.014187545
bottlenecks/Clean clothes/Shoes/shoes1278.jpg.txt,0.196059912,0.019039672,0.168383539,0.013441471,0.066645995,0.045898374,0.218829155,0.010834982,0.038365003,0.017854545,0.006857095,0.028242756,0.153061137,0.000353128,0.000613706,0.015519515,0.798059702,0.033243999,0.023273906,0.013334378,0.004008205,0.005724371,0.027650522,0.000775721,0.006936503,5.39E-05,0.000722245,0.005772043,0.001739994,0.000003427,0.001187711,0.000976064,0.076537326,0.004672245,0.001262413,0.954060137,0.026801854,0.002712976,0.000981803,0.009508583,0.049060356,0.041746862,0.611620426,0.034294065,0.10204038,0.204808667,0.506954134,0.003062905
bottlenecks/Clean clothes/Shoes/shoes1474.jpg.txt,0.000851785,0.001146335,0.815724075,0.002714863,0.027711775,0.00987471,0.125374034,0.000753546,0.003939726,0.004455098,0.00409893,0.001488459,0.000954017,0.000635923,0.000218708,5.80E-05,0.188349009,0.028371245,0.005959186,0.031433828,0.004040808,0.001136491,0.002015861,3.89E-05,0.005004994,8.92E-05,0.000505778,0.001170303,0.001698365,0.000370346,4.97E-05,0.003541248,0.726224721,0.014099085,0.05215795,0.439077169,0.143116266,0.004303131,0.024390347,0.322856069,0.055655956,0.016753696,0.284280658,0.339485496,0.219023049,0.110312499,0.486584187,0.004597528
bottlenecks/Clean clothes/Shoes/shoes506.jpg.txt,0.002034037,0.015546575,0.709077299,0.128337383,0.069914438,0.004334184,0.01365969,0.000694612,0.002607752,0.00958126,0.004895233,0.014205801,0.018858435,0.00208788,0.003049212,0.001116265,0.04773644,0.007788925,0.10889408,0.077911906,0.007591524,0.002217705,0.00416075,0.000122556,0.000520841,3.96E-05,0.00010213,0.002434114,0.001297021,0.000867048,0.00459162,0.001805551,0.731918275,0.000360227,0.861357272,0.009098666,0.000823109,0.000365956,0.07260368,0.055391118,0.021464637,0.032392297,0.054825891,0.938978136,0.615960419,0.03446126,0.465793639,0.000502042
bottlenecks/Clean clothes/Shoes/shoes1875.jpg.txt,0.083871648,0.214366183,0.010965836,0.176140502,0.304987669,0.04771398,0.081802405,0.021639474,0.006529115,0.006556055,0.011680109,0.012755978,0.00863089,0.003196418,0.00770601,0.001457703,0.279955894,0.125139147,0.019985892,0.052141599,0.028405223,0.005630809,0.009018518,0.000190367,0.007509744,0.002971038,0.000619471,0.001432164,0.00136488,2.99E-05,0.001063552,0.008035082,0.45650658,0.044705439,0.010597681,0.35277462,0.010620405,0.05822476,0.017640933,0.505436182,0.066357315,0.05006548,0.313577354,0.032378487,0.032110047,0.269525439,0.690607369,0.023501413
bottlenecks/Clean clothes/Shoes/shoes651.jpg.txt,0.001973572,0.011907983,0.818644643,0.055380106,0.072651289,0.002311645,0.006736319,0.000753378,0.001547181,0.004090548,0.002165556,0.007757996,0.008985248,0.004157438,0.000362887,0.000574296,0.02027422,0.001433717,0.116027817,0.055455688,0.007193966,0.004524659,0.015396986,2.70E-05,0.000599775,1.52E-05,2.58E-05,0.002525097,0.001129473,0.001720319,0.003913679,0.00129518,0.76844132,2.63E-05,0.987030685,0.000950948,6.78E-05,4.15E-05,0.003224239,0.008658556,0.019772314,0.01473291,0.018747974,0.977412999,0.387593448,0.019762637,0.621361494,0.000609312
bottlenecks/Clean clothes/Shoes/shoes1642.jpg.txt,0.843056202,0.010386931,0.000628632,0.001417539,0.074805729,0.008934398,0.013039564,0.007670852,0.025940197,0.001270865,0.001072578,0.001172193,0.003763458,1.65E-05,0.00112166,0.005702663,0.516914368,0.049272794,0.011503954,0.026039559,0.010506029,0.00840125,0.027816724,0.002208953,0.044308934,2.36E-05,0.000344096,0.001344404,0.000994169,0.000004236,0.004130707,0.001199916,0.294986367,2.87E-05,9.43E-05,0.937042117,0.062190935,0.00035311,3.61E-05,0.000254813,0.049432024,0.065476507,0.932829857,0.044983145,0.132978082,0.305482775,0.261145413,0.00077208
bottlenecks/Clean clothes/Shoes/shoes313.jpg.txt,0.002992765,0.005668821,0.924432755,0.013925092,0.024480555,0.000309591,0.004900152,0.000402228,0.0011031,0.016736576,0.001279724,0.000340701,0.002364212,0.000882982,0.00014315,3.75E-05,0.085066944,0.003879529,0.025094137,0.116530746,0.003569525,0.00094769,0.002716533,5.60E-05,0.000457822,0.000280392,0.00033739,0.001210109,0.000572764,0.000093917,5.66E-05,0.000545024,0.758584917,0.008150178,0.385221034,0.190471411,0.010797818,0.002186446,0.02589776,0.377275348,0.077228583,0.010637811,0.062357862,0.549470782,0.378145009,0.028321521,0.518506348,0.000566109
bottlenecks/Clean clothes/Shoes/shoes1097.jpg.txt,0.459385097,0.299793541,0.015842695,0.013198715,0.149343371,0.005744746,0.006603975,0.003649606,0.015441637,0.013357471,0.002111051,0.003800033,0.007026356,8.18E-05,0.000449117,0.004170818,0.171671078,0.017963525,0.087925978,0.211428464,0.043024514,0.011736574,0.022841606,0.001413488,0.005157838,0.000387266,0.000358378,0.007001516,0.00490784,5.03E-05,0.008301883,0.001209272,0.404620469,0.000889621,0.001228198,0.975687623,0.014468974,0.000374382,0.003552353,0.003798884,0.039596703,0.116677366,0.39906612,0.034346659,0.883063436,0.045175042,0.093510918,0.000734352
bottlenecks/Clean clothes/Shoes/shoes890.jpg.txt,0.002839412,0.005144051,0.057579577,0.46806398,0.009546699,0.001752072,0.051688008,0.001370531,0.001074371,0.00121981,0.000200109,0.007066241,0.390300751,5.34E-05,0.001870763,0.000230226,0.040246114,0.014006758,0.217646003,0.334542334,0.005555297,0.000865042,0.013852621,0.00086675,0.000534322,3.78E-05,0.00023348,0.000223223,0.015472175,5.54E-05,0.007323735,0.001595177,0.346943796,0.719273686,0.002442744,0.06268052,0.007960608,0.000378418,0.082874902,0.124389164,0.010707837,0.015816499,0.075769424,0.046428289,0.848499656,0.029752888,0.213995889,0.001146966
bottlenecks/Clean clothes/Shoes/shoes2150.jpg.txt,0.001715742,0.008100051,0.081872977,0.820695102,0.025316797,0.006085925,0.019088369,0.000524698,0.001083634,0.004093522,0.001568033,0.004925664,0.022371,0.000307671,0.001913844,0.000336976,0.038998421,0.089987643,0.295390755,0.057581935,0.006127826,0.003999157,0.013534003,0.003849102,0.000650433,0.000194977,0.000168384,0.000546251,0.006437188,0.001140241,0.007484904,0.005415702,0.468493164,0.299138904,0.02768727,0.134549484,0.008779679,0.004653181,0.386376023,0.138815522,0.035307795,0.03014281,0.049714442,0.056207743,0.83690095,0.037180979,0.116826266,0.004288742
bottlenecks/Clean clothes/Shoes/shoes606.jpg.txt,0.003199015,0.001903466,0.762475669,0.027847182,0.07416451,0.020007901,0.075867489,0.005005924,0.003322787,0.00459564,0.002504138,0.003331599,0.009354621,0.005815129,0.00030179,0.000303121,0.068672977,0.026663557,0.039627485,0.104418106,0.007241292,0.001804482,0.00460032,0.000069775,0.000861727,0.00021406,0.000615891,0.00088214,0.00418229,0.000251392,0.000623389,0.001886466,0.737384737,0.085398525,0.051753987,0.06410598,0.013483611,0.001759823,0.105339669,0.678158343,0.023765083,0.010695105,0.065021992,0.37340191,0.120869525,0.054907799,0.71798718,0.001513274
bottlenecks/Clean clothes/Shoes/shoes977.jpg.txt,0.030044505,0.029362379,0.382335037,0.023408817,0.138214871,0.121603869,0.219006628,0.005123541,0.005183571,0.018931989,0.003064002,0.015239542,0.005940369,0.000871432,0.000895922,0.000773555,0.324256778,0.039132748,0.016866451,0.098417558,0.007291406,0.003944111,0.025812045,0.000695018,0.000630253,0.000171774,0.000860672,0.008568162,0.001767847,0.00019105,0.011428357,0.006840242,0.453125477,0.011808394,0.005383113,0.907402456,0.018096047,0.009409495,0.01609223,0.03180838,0.047118507,0.105843134,0.292949498,0.122568674,0.360386103,0.228991419,0.30167526,0.003307625
bottlenecks/Clean clothes/Shoes/shoes718.jpg.txt,0.003158523,0.057578314,0.368394643,0.127490044,0.03916885,0.006127503,0.150680929,0.004407068,0.001269778,0.040928245,0.001767476,0.069096007,0.116118178,0.007025132,0.003983801,0.00280554,0.026515639,0.021658858,0.057071932,0.659471512,0.005935985,0.002987986,0.00695057,0.000100255,0.000749011,3.44E-05,5.81E-05,0.000585428,0.002824273,0.007940681,0.004435702,0.001961351,0.200718299,0.000730192,0.925592303,0.014174809,0.003649712,0.000103868,0.004053259,0.051695842,0.011483418,0.015141116,0.083654776,0.977435768,0.01543349,0.036006685,0.914640307,0.000481725
bottlenecks/Clean clothes/Shoes/shoes2093.jpg.txt,0.001727343,0.004785187,0.82948947,0.115301423,0.011967057,0.00089496,0.00785771,0.000463499,0.001368743,0.002155624,0.000485371,0.003923445,0.018840589,0.000456165,5.17E-05,0.000231617,0.029343793,0.001442803,0.161474764,0.071175531,0.002627703,0.001813217,0.00659091,0.000182007,0.000180178,0.000157011,0.000228892,0.001061264,0.010283894,0.000083238,0.000461699,0.002246496,0.71064657,0.013827872,0.004192445,0.010985861,0.000605312,8.55E-05,0.960077584,0.010225398,0.029455176,0.012943883,0.043600243,0.090926014,0.956920385,0.039198689,0.099389128,0.000466676
bottlenecks/Clean clothes/Shoes/shoes561.jpg.txt,0.001990013,0.004523516,0.919377089,0.020180564,0.011322646,0.00081661,0.021237312,0.00070513,0.001942617,0.008616081,0.001914382,0.001665859,0.002366063,0.00072034,0.001616666,0.001005182,0.09560705,0.091349773,0.079686597,0.397590071,0.006749633,0.008585181,0.00606872,7.50E-05,0.00316643,0.000207946,0.000308685,0.00156964,0.004824692,0.000569724,0.000564609,0.002773012,0.300303251,0.003154041,0.872405648,0.01952289,0.004755393,0.000607849,0.026784718,0.072769418,0.032373499,0.006258818,0.063584,0.942069948,0.150588915,0.037299339,0.582767725,0.000564105
bottlenecks/Clean clothes/Shoes/shoes413.jpg.txt,0.001136617,0.000270821,0.559610426,0.000644408,0.149374694,0.010057015,0.272481263,0.000597894,0.002020824,0.00080794,0.001605493,0.000385313,0.000810095,0.000106886,1.05E-05,7.97E-05,0.36797443,0.002010594,0.003977086,0.003271975,0.002928882,0.000917629,0.010760437,5.29E-06,0.000610007,3.61E-05,0.000173915,0.001666959,0.000181708,2.59E-07,0.000006597,0.001321369,0.604156673,0.001787546,0.000299147,0.968972027,0.017344965,0.001498211,0.004788765,0.005309371,0.189184085,0.010826493,0.647924781,0.027915135,0.052533325,0.451045692,0.308804005,0.003562853
bottlenecks/Clean clothes/Shoes/shoes1345.jpg.txt,0.385407805,0.578721404,0.00070931,0.004139226,0.016398883,0.002892708,0.001922758,0.000315971,0.003326461,0.000906196,0.000523663,0.00093451,0.001485046,8.62E-06,0.001178021,0.001129385,0.208627209,0.014530224,0.028194154,0.037561003,0.036199492,0.006462731,0.016851855,0.004204224,0.05004767,0.000214204,0.000125793,0.001703776,0.001288352,2.35E-06,0.00033138,0.002952461,0.59070313,0.000712276,0.001052658,0.92364049,0.058274362,0.002864016,0.001012838,0.012443451,0.089231253,0.110111542,0.634511709,0.179803431,0.588050842,0.051391568,0.207076609,0.005167986
bottlenecks/Clean clothes/Shoes/shoes645.jpg.txt,0.000204347,7.35E-05,0.019715769,0.054600801,0.001398832,0.000110161,0.001124865,7.43E-05,0.000216421,0.000860261,0.000210396,0.002714575,0.918186307,0.000343333,6.35E-06,0.000159789,0.135439172,0.00858932,0.164514601,0.137620047,0.009086517,0.019040186,0.022648795,0.000518689,0.002683308,0.000547167,0.000066429,0.005996515,0.033389639,0.000121649,5.14E-05,0.009470919,0.450215608,0.117632367,0.098716624,0.044846468,0.006444363,0.005273155,0.624943912,0.102143228,0.007479512,0.001423948,0.025779277,0.474790543,0.763632119,0.01418625,0.179544896,0.001110497
bottlenecks/Clean clothes/Shoes/shoes97.jpg.txt,0.000319665,0.001888376,0.598653495,0.139333963,0.130414009,0.010013185,0.059050303,0.001433165,0.001359968,0.005910839,0.0008624,0.007215942,0.041870683,0.001191614,4.19E-05,0.000440584,0.098595247,0.005705944,0.054856215,0.060190581,0.002338098,0.000315227,0.00380511,5.12E-05,0.000018092,0.000321623,0.00017974,0.000166439,0.003411386,5.62E-05,0.000124881,0.001053507,0.76881057,0.786994278,0.00052122,0.033078365,0.003237021,0.000315906,0.12292137,0.052931778,0.020500572,0.012547201,0.043191481,0.028001415,0.21561636,0.031501971,0.680747151,0.001572083
bottlenecks/Clean clothes/Shoes/shoes1325.jpg.txt,0.933189035,0.01712898,0.000364222,0.001253019,0.032243755,0.002054572,0.007490337,0.001608418,0.001781679,0.000853612,0.000493088,9.66E-05,0.000341243,5.86E-06,0.000579892,0.000515833,0.189343914,0.016252881,0.043247748,0.028009838,0.206270322,0.004051205,0.118662089,0.001666927,0.071860157,0.000185589,0.000839684,0.004298732,0.001057028,0.000011166,0.00103346,0.001224976,0.31198442,0.000504174,0.000800934,0.94313395,0.049925227,0.002298982,0.000290892,0.003045764,0.090901606,0.112728335,0.742959917,0.091961756,0.354859889,0.188433901,0.22777696,0.003281264
bottlenecks/Clean clothes/Shoes/shoes1684.jpg.txt,0.002852821,0.000720276,0.825123668,0.011088701,0.059659056,0.009170441,0.069623962,0.005029591,0.004156364,0.006950474,0.001382356,0.00081547,0.001329682,0.001899606,4.91E-05,0.000148418,0.486355335,0.01764746,0.049829841,0.033128008,0.07286951,0.004250822,0.006960286,0.000465109,0.001287813,0.001689558,0.001523577,0.003261699,0.004597341,0.000312911,6.84E-05,0.009907717,0.305844724,0.110731304,0.001906588,0.619323492,0.090749599,0.089381807,0.030397207,0.057509981,0.064010821,0.012826749,0.308333457,0.026607491,0.172533363,0.164159372,0.22711426,0.051003676
bottlenecks/Clean clothes/Shoes/shoes2154.jpg.txt,0.006093338,0.011294392,0.692634165,0.22133939,0.018898711,0.002465354,0.017011154,0.000843632,0.004857152,0.004316882,0.002929541,0.00344971,0.011654259,0.001008863,0.00040151,0.000801938,0.050535694,0.011919229,0.087249592,0.088393912,0.011434448,0.004777172,0.005513065,6.27E-05,0.000783315,0.00030228,0.000135838,0.000336604,0.003985582,3.29E-05,0.00033892,0.002955101,0.73124373,0.054359451,0.010007821,0.073494211,0.004186262,0.001273177,0.826946735,0.029732326,0.052499495,0.008644477,0.042653259,0.167719722,0.836627185,0.02323916,0.148562953,0.001871377
bottlenecks/Clean clothes/Shoes/shoes1786.jpg.txt,0.793533444,0.108895369,0.023690337,0.021611929,0.017501034,0.004086932,0.010339815,0.000548466,0.004176761,0.0024952,0.002318979,0.003926036,0.004274236,0.000425131,0.00152174,0.000654582,0.097965911,0.015343359,0.041311622,0.036115386,0.014587394,0.009839489,0.034445055,0.000419386,0.008852259,0.000791677,0.000262093,0.003886706,0.000726927,1.42E-05,0.000878739,0.001445813,0.733113945,0.004054192,0.039256208,0.846277833,0.031189894,0.002908657,0.014332259,0.061981026,0.024697535,0.00975639,0.355638415,0.312854528,0.62549603,0.100729704,0.249629721,0.000389439
bottlenecks/Clean clothes/Shoes/shoes262.jpg.txt,0.00180476,0.010289327,0.046468787,0.841785014,0.001604224,0.00557159,0.010565314,0.000371144,0.001589417,0.000896001,0.00054039,0.018060675,0.057762224,0.000398575,0.001893134,0.000399353,0.021570623,0.033695415,0.351493001,0.146410599,0.003297674,0.003777024,0.007769838,0.002012554,9.41E-05,7.10E-05,0.000072858,0.000291999,0.002566123,0.000356012,0.009561395,0.001754525,0.41520524,0.009461813,0.006389452,0.034681264,0.003945619,0.000237651,0.886479676,0.058804516,0.022696197,0.006683496,0.046643801,0.033880968,0.982333899,0.017401403,0.042738535,0.000468628
bottlenecks/Clean clothes/Shoes/shoes252.jpg.txt,0.00789729,0.005966278,0.743511617,0.130470008,0.018432975,0.003548298,0.029527437,0.002901777,0.002644618,0.00488126,0.001133518,0.020940511,0.025678407,0.001544348,0.000642466,0.00027918,0.089281254,0.008635573,0.227171361,0.373014361,0.005267348,0.008748294,0.008040669,0.000402639,0.001144793,0.001041081,0.00039016,0.000241524,0.004294257,8.12E-05,0.00059243,0.00361581,0.26803717,0.083057806,0.002893936,0.072172493,0.031589955,0.003324877,0.634458244,0.172502697,0.025648778,0.006650673,0.134112239,0.012146461,0.825048924,0.047404606,0.049312905,0.003850534
bottlenecks/Clean clothes/Shoes/shoes1130.jpg.txt,0.006204305,0.002820221,0.587157011,0.002298408,0.182261527,0.028372776,0.137184456,0.010747051,0.013504282,0.013291545,0.004656192,0.003809439,0.005009553,0.001747575,0.000235944,0.000699742,0.510716438,0.00653525,0.016222259,0.050220441,0.067815706,0.011065017,0.024003176,0.000217156,0.001214245,0.000555347,0.001098561,0.018007785,0.001862959,0.000170813,0.001864116,0.004648388,0.283782482,0.001033868,0.000354446,0.934267223,0.060188774,0.000703014,0.001634437,0.001818226,0.102215692,0.089648701,0.72942996,0.052663639,0.100058779,0.224345461,0.23504059,0.000711871
bottlenecks/Clean clothes/Shoes/shoes2092.jpg.txt,0.003417096,0.012811279,0.665598154,0.237478927,0.034529395,0.001812539,0.028357567,0.000185546,0.000864746,0.002411414,0.002815198,0.003274051,0.004453443,0.000396462,0.001083344,0.000510821,0.035254534,0.013788236,0.099252217,0.2158923,0.009921628,0.007748076,0.006350187,6.60E-05,0.000985892,0.000688044,0.000484875,0.00337923,0.002975491,0.000511361,0.000152732,0.008447588,0.594101608,0.010882208,0.126594588,0.029404277,0.002888083,0.007317084,0.789273143,0.033640701,0.0257691,0.034025706,0.031808615,0.304160208,0.712887645,0.11813619,0.368052661,0.002999692
bottlenecks/Clean clothes/Shoes/shoes1208.jpg.txt,0.838397026,0.027222788,0.019221408,0.013318703,0.052145336,0.011734991,0.020422019,0.001123437,0.006287915,0.002025569,0.002400149,0.001500117,0.001856273,0.000580798,0.000321645,0.001441826,0.115769155,0.005191328,0.054365318,0.059394538,0.02920109,0.011910508,0.102644451,0.001292907,0.005984806,0.002337776,0.000768823,0.009406061,0.003440776,5.50E-06,0.000754701,0.00225609,0.595276177,0.00485851,0.001615178,0.956709206,0.017277295,0.002589893,0.006652658,0.010297184,0.049106892,0.079786353,0.297059894,0.035964124,0.77199775,0.209314659,0.155704767,0.003400311
bottlenecks/Clean clothes/Shoes/shoes537.jpg.txt,0.005469112,0.004705694,0.787362099,0.038025923,0.093417905,0.010943002,0.022829969,0.00073646,0.002127448,0.009844293,0.005530241,0.003507011,0.009660771,0.003547614,0.000248156,0.002044181,0.039581906,0.011135719,0.043136895,0.095031865,0.007479912,0.002662661,0.008460607,0.000102276,0.001425016,2.80E-05,0.00015782,0.001978509,0.003825464,0.001703637,0.002768653,0.002607793,0.777913213,0.001052508,0.882521629,0.011160518,0.000896953,0.000447337,0.025493806,0.078427285,0.031967495,0.027898196,0.050808523,0.920174837,0.618398964,0.032572117,0.467939645,0.000705123
bottlenecks/Clean clothes/Shoes/shoes814.jpg.txt,0.000804246,0.133471921,0.086010456,0.62323457,0.040815089,0.005968752,0.006884033,0.000371003,0.002419034,0.041985687,0.01515837,0.010568612,0.022408539,0.001763853,0.006457226,0.001678628,0.028745649,0.043893598,0.303950191,0.242887065,0.007353673,0.002137429,0.003822299,8.15E-05,0.000907096,4.73E-05,0.000102898,0.001246906,0.00088927,0.008693593,0.005292678,0.002952892,0.34699592,2.18E-05,0.997981668,0.000281927,2.42E-05,4.92E-05,0.000392701,0.001248401,0.005432264,0.022746485,0.048313271,0.977567434,0.053091783,0.023041492,0.897438228,0.000457532
bottlenecks/Clean clothes/Shoes/shoes2015.jpg.txt,0.002379131,0.015242723,0.059040256,0.81904757,0.00308282,0.005778001,0.011757797,0.000989567,0.002517577,0.003230732,0.004306417,0.018877653,0.050201505,0.001369669,0.001511081,0.000667596,0.011282646,0.007889081,0.24752675,0.122001626,0.002716609,0.003511941,0.005990611,0.000291501,0.000503126,0.000262655,9.26E-05,0.000723132,0.002253122,0.000139137,0.003933847,0.003037648,0.587843895,0.014534797,0.009117911,0.013849941,0.001685463,0.001532521,0.892254651,0.067024738,0.014415129,0.009187432,0.052099723,0.051184993,0.917337954,0.021836689,0.152857035,0.002539949
bottlenecks/Clean clothes/Shoes/shoes61.jpg.txt,0.004504409,0.005664358,0.745086908,0.082921796,0.040428892,0.004622984,0.043657374,0.001029985,0.003223059,0.011190777,0.001953612,0.00642592,0.047420487,0.000972314,0.000530092,0.00036702,0.047279727,0.009825162,0.150984645,0.163309082,0.006717404,0.004656961,0.006642679,0.000138794,0.000278734,0.000389693,0.000473142,0.000438068,0.00709899,0.000190438,0.000904047,0.00326307,0.597409368,0.207822576,0.001056541,0.089363046,0.016413273,0.002885469,0.487536073,0.194922924,0.013681,0.007578464,0.077667005,0.019794738,0.906575084,0.028305188,0.063821785,0.001631126
bottlenecks/Clean clothes/Shoes/shoes2036.jpg.txt,0.005213018,0.072914086,0.140995979,0.594780386,0.007085675,0.008812926,0.007550329,0.001106322,0.002567779,0.002443354,0.003322071,0.118367545,0.03151428,0.002021287,0.000284113,0.00102091,0.023387415,0.012476003,0.256462812,0.042774595,0.007208341,0.001941494,0.018431416,0.000219975,0.000316371,0.000162056,0.000102443,0.011261493,0.000832657,0.000410948,0.009748134,0.00423038,0.610033393,0.002456251,0.021862637,0.038800694,0.001753542,0.001157519,0.880499899,0.053469427,0.024356514,0.004182397,0.03489333,0.195158288,0.822832704,0.025517173,0.18319726,0.000592853
