bottleneck_dir,shoes-primary-color-white,shoes-primary-color-beige,shoes-primary-color-black,shoes-primary-color-brown,shoes-primary-color-grey,shoes-primary-color-blue,shoes-primary-color-navy,shoes-primary-color-teal,shoes-primary-color-green,shoes-primary-color-olive,shoes-primary-color-pink,shoes-primary-color-red,shoes-primary-color-maroon,shoes-primary-color-purple,shoes-primary-color-orange,shoes-primary-color-yellow,shoes-secondary-color-white,shoes-secondary-color-beige,shoes-secondary-color-black,shoes-secondary-color-brown,shoes-secondary-color-grey,shoes-secondary-color-blue,shoes-secondary-color-navy,shoes-secondary-color-teal,shoes-secondary-color-green,shoes-secondary-color-olive,shoes-secondary-color-pink,shoes-secondary-color-red,shoes-secondary-color-maroon,shoes-secondary-color-purple,shoes-secondary-color-orange,shoes-secondary-color-yellow,shoes-secondary-color-none,shoes-type-boat/loafer,shoes-type-boots,shoes-type-sneakers,shoes-type-sport,shoes-type-sandals,shoes-type-dress-shoes,shoes-type-casual-shoes,shoes-others-toe-cap,shoes-others-gum-sole,shoes-others-with-logo,shoes-others-high-cut,shoes-materials-leather,shoes-materials-canvas,shoes-materials-suede,shoes-materials-rubber
bottlenecks/Unlabelled Clothes/Shoes/shoes2597.jpg.txt,0.004933825,0.023811771,0.202861562,0.250464886,0.129149929,0.052632581,0.056204714,0.002060893,0.020659708,0.071027413,0.00542926,0.08747182,0.036158215,0.012550291,0.026603768,0.017979361,0.70896697,0.00479992,0.135100097,0.024657993,0.012209519,0.037201472,0.018817058,0.004710743,0.00132977,0.000350352,0.00025024,0.0014626,0.003108536,0.002015306,1.75E-05,0.001457959,0.04354389,0.003431906,0.020448396,0.098073311,0.864034414,0.002888968,0.003031039,0.008091922,0.018204032,0.070025295,0.549990833,0.235968858,0.099344052,0.031651262,0.162989885,0.0020964
bottlenecks/Unlabelled Clothes/Shoes/shoes2021.jpg.txt,0.000485738,5.84E-05,0.966589153,0.013863005,0.009143429,0.000187081,0.003589352,0.000298026,9.04E-05,0.000835846,7.54E-05,0.000126017,0.004017155,0.000588028,7.50E-06,4.55E-05,0.022458427,0.000109656,0.020663565,0.023250835,0.00285184,0.001122409,0.002889741,2.40E-05,6.77E-05,0.000166174,8.70E-05,2.20E-05,0.001069734,9.58E-05,1.13E-06,0.000315357,0.924804568,0.511197388,0.019579371,0.03277627,0.009035273,0.000144695,0.395224929,0.032042049,0.031054104,0.002001481,0.032454234,0.226409555,0.909903824,0.019752391,0.072710827,0.00025681
bottlenecks/Unlabelled Clothes/Shoes/shoes2845.jpg.txt,0.135160685,0.000256023,0.407159507,0.170407519,0.019410508,0.003752718,0.051814877,6.64E-05,0.004678662,0.000452517,0.003741866,0.048344526,0.134950399,0.009755342,0.000136046,0.0099124,0.22496146,4.70E-06,0.073724419,0.013494855,0.002831265,0.005913359,0.652766883,1.84E-05,0.011517669,3.36E-05,0.000132593,0.003587967,4.29E-05,2.46E-08,2.77E-10,0.000537576,0.010432323,0.042529907,0.001836511,0.091013297,0.025789628,0.82128787,0.013339708,0.004203205,0.178471103,0.000278761,0.299781919,0.03367174,0.070633099,0.287068009,0.016729543,0.88138473
bottlenecks/Unlabelled Clothes/Shoes/shoes137.jpg.txt,0.074152879,0.041272704,0.02986181,0.153687373,0.047811065,0.063526996,0.019748716,0.012665535,0.053788871,0.118531175,0.008819534,0.05536703,0.015369619,0.007842348,0.027991872,0.269562453,0.173498943,0.115651444,0.071234874,0.016836727,0.127358183,0.039507058,0.063050389,0.087273672,0.024426105,0.00041103,0.00361818,0.12774916,0.058760203,0.003959484,0.001778764,0.017592415,0.067293383,0.000106808,0.038851094,0.544621706,0.412981689,0.001886724,0.000240565,0.001311447,0.088248864,0.344483018,0.961804748,0.462236345,0.297059834,0.022843126,0.186793774,0.005746251
bottlenecks/Unlabelled Clothes/Shoes/shoes1352.jpg.txt,0.001362409,0.000316031,0.090284124,0.319185555,0.002308155,0.007620516,0.020173715,0.000122783,0.001563455,0.001799841,0.001453196,0.091083989,0.461293727,0.000520072,0.000240141,0.000672253,0.298717141,1.63E-05,0.088516869,0.018823255,0.003278421,0.00344958,0.04391139,8.04E-06,0.001390004,3.06E-05,5.44E-05,3.83E-05,0.004619394,5.14E-07,7.96E-08,0.007137062,0.530008555,0.821149409,0.019652786,0.014987142,0.001392132,0.004085648,0.119369678,0.019363144,0.007136461,0.002188659,0.038815923,0.05185749,0.415130019,0.023285454,0.076883994,0.065413185
bottlenecks/Unlabelled Clothes/Shoes/shoes1829.jpg.txt,0.007424607,0.000132861,0.005451644,0.916843891,0.015127837,3.42E-05,0.003267057,9.85E-06,9.03E-05,0.00257934,0.000317916,0.00015178,0.048474979,8.27E-06,2.84E-05,5.71E-05,0.11186152,7.06E-05,0.139440775,0.528236032,0.00246812,0.001708718,0.002050344,6.35E-05,0.000853331,9.46E-05,4.18E-05,0.000215278,0.001130419,1.69E-06,4.15E-09,0.00019699,0.211566314,0.793294191,0.025564754,0.012948337,0.000470608,0.010767276,0.112033241,0.044921551,0.044158198,0.000885948,0.01442421,0.425542474,0.11424505,0.027121443,0.24684228,0.007868565
bottlenecks/Unlabelled Clothes/Shoes/shoes1398.jpg.txt,0.003774943,4.81E-05,0.840946019,0.114754081,0.011765222,0.000791062,0.005065518,0.000551662,0.000448448,0.001436558,0.00081907,0.000694495,0.018343248,0.000261333,0.000068109,0.000232269,0.013657447,3.99E-05,0.031285502,0.041740477,0.005745907,0.000991227,0.005372752,1.53E-05,0.000252392,2.71E-05,4.80E-05,0.000305369,0.000311298,1.51E-05,4.52E-07,0.000373696,0.899818063,0.039306913,0.047134794,0.138524219,0.01201551,0.001169794,0.725521445,0.036327429,0.011560814,0.00202548,0.02099254,0.614663005,0.916149736,0.036913879,0.050079688,0.001596035
bottlenecks/Unlabelled Clothes/Shoes/shoes699.jpg.txt,0.045060083,0.00020692,0.172190234,0.003771826,0.708500624,0.003694819,0.061670676,4.05E-05,0.001313971,0.00012082,0.000823306,0.000997626,0.000958855,0.000618561,1.16E-06,3.00E-05,0.509717524,7.75E-08,0.037743907,0.000136435,0.006610498,0.229217231,0.141212538,7.55E-05,0.008576623,1.33E-05,7.43E-05,0.000131244,1.11E-06,8.20E-10,2.04E-11,0.000509439,0.065980367,0.004643273,0.003554324,0.045704167,0.604481399,0.334817022,0.005182421,0.001617375,0.101330705,0.000260683,0.178686127,0.022864675,0.001591784,0.376366764,0.036530573,0.860856295
bottlenecks/Unlabelled Clothes/Shoes/shoes3158.jpg.txt,0.004448883,0.000233958,0.931255519,0.017455155,0.028944086,0.00246225,0.008803993,0.000358004,0.000289528,0.001820086,0.000403644,9.53E-05,0.001419093,0.001734795,3.28E-05,0.000242761,0.02332559,0.000129927,0.021127395,0.075387396,0.01441636,0.001955655,0.026183445,1.36E-05,0.000403654,0.00026876,6.02E-05,7.21E-06,0.000118266,1.65E-05,7.62E-08,0.000796768,0.835789263,0.152887553,0.067053482,0.287841708,0.036019336,0.002078064,0.267366707,0.186753213,0.027715748,0.002690679,0.108285606,0.279033601,0.546193302,0.071697585,0.140221059,0.001898639
bottlenecks/Unlabelled Clothes/Shoes/shoes864.jpg.txt,0.013957643,4.06E-05,0.838026643,0.087117694,0.009872667,0.001445386,0.009062831,7.81E-05,0.000700562,0.000682931,0.002978283,0.001401639,0.033958491,0.000605223,6.01E-06,0.00006539,0.106987327,0.000104849,0.130672768,0.006633709,0.00326998,0.006584753,0.047535174,6.19E-05,0.003762281,7.65E-05,0.000115775,0.00062125,0.000128013,2.35E-07,4.39E-09,0.00196667,0.691478789,0.067949906,0.034671657,0.018530404,0.012405998,0.724536717,0.096304692,0.045600619,0.054264594,0.000558175,0.039029241,0.270834863,0.680750072,0.023656199,0.003168844,0.471719354
bottlenecks/Unlabelled Clothes/Shoes/shoes289.jpg.txt,0.025535049,0.003699138,0.852684975,0.095805779,0.007329656,0.000614303,0.003861687,0.000439761,0.002806719,0.002060284,0.002224229,0.00031089,0.000505732,0.00202696,3.35E-05,6.14E-05,0.095614024,1.58E-05,0.001863517,0.001664447,0.001648182,0.00077862,0.002007427,0.000131688,0.000257788,2.74E-05,0.000114005,2.02E-05,2.48E-06,5.13E-08,2.95E-10,0.000521049,0.895333231,0.008258228,0.002359085,0.076680608,0.032720894,0.84860462,0.022630764,0.008745775,0.006515764,0.00250241,0.05265639,0.030461069,0.577751279,0.180513859,0.003793454,0.615530014
bottlenecks/Unlabelled Clothes/Shoes/shoes2459.jpg.txt,0.001309238,0.000650595,0.340102881,0.552351296,0.046230529,0.003343341,0.018913955,0.000139965,0.000581049,0.004428593,0.001603801,0.01789136,0.00742941,0.003210172,0.001254626,0.00055909,0.364733398,0.003000592,0.10379336,0.347246617,0.012010715,0.002947236,0.005249346,0.000671625,0.000293046,0.000173264,9.53E-05,0.000137475,0.000670863,2.29E-05,1.50E-06,0.000805832,0.158146933,0.345292836,0.039346807,0.091861293,0.11745707,0.030439643,0.204470828,0.171131492,0.011021874,0.020061648,0.067446239,0.189743489,0.376914382,0.033719819,0.061395358,0.005969846
bottlenecks/Unlabelled Clothes/Shoes/shoes1272.jpg.txt,0.665806949,0.009680267,0.029188098,0.086693034,0.019784242,0.030901317,0.002176318,0.00010589,0.02217602,0.001108146,0.025125096,0.008141599,0.095609896,6.92E-05,0.001334695,0.0020994,0.179047093,9.93E-05,0.005647916,0.041006085,0.002019993,0.023564553,0.006441731,0.0012894,0.000404147,4.96E-06,5.24E-05,0.011894127,5.07E-05,5.55E-07,1.57E-07,0.000469879,0.728007019,0.000782778,0.002845652,0.047568981,0.085805729,0.738735676,0.017909383,0.106351823,0.023306003,0.058980122,0.51476872,0.344910443,0.118431762,0.554348767,0.057440408,0.241504431
bottlenecks/Unlabelled Clothes/Shoes/shoes3007.jpg.txt,0.625104368,0.007381942,0.015624509,0.298677027,0.002969959,0.001289072,0.005541364,2.63E-05,0.002344742,0.000416921,0.000661687,0.023110095,0.008512533,0.006899595,0.001333825,0.000106201,0.086649939,1.93E-05,0.105896674,0.013376138,0.002200169,0.00239315,0.003044595,0.000407712,0.000164763,1.44E-05,0.000293165,0.000226443,1.51E-05,7.56E-08,1.51E-09,0.001258744,0.784039676,0.000250315,0.090720117,0.463752002,0.387614995,0.049500167,0.005525727,0.002636637,0.010633762,0.002851951,0.581535399,0.186412975,0.004892414,0.118024744,0.047984812,0.005084474
bottlenecks/Unlabelled Clothes/Shoes/shoes1877.jpg.txt,0.223943293,0.000172429,0.681692362,0.032297298,0.04410677,0.002137702,0.001625902,9.40E-05,0.002552846,0.000145563,0.002937808,0.003515846,0.003725891,0.000710802,3.23E-05,0.000309097,0.506125093,6.36E-06,0.161100403,0.004391218,0.001211563,0.027856041,0.106258057,9.29E-06,0.000535119,4.61E-05,0.000104251,0.000174251,0.000069316,2.93E-10,2.63E-10,0.000471789,0.191641197,0.002519471,0.002893915,0.081810676,0.169968575,0.685302913,0.032233711,0.025270719,0.073954396,0.003767246,0.379020721,0.051491298,0.217909515,0.407437086,0.002635744,0.738909721
bottlenecks/Unlabelled Clothes/Shoes/shoes358.jpg.txt,0.099837862,0.001081923,0.806562483,0.047848478,0.004640634,0.000780796,0.03168948,5.07E-06,0.000991617,0.00008653,0.001163916,0.002252344,0.002723244,0.000200505,3.17E-06,0.000131964,0.16536963,3.46E-05,0.135299236,0.273815215,0.00060355,0.021807257,0.036963053,0.000117523,0.00038726,1.83E-05,0.000521592,0.003271129,4.13E-05,1.60E-07,1.41E-09,0.002025425,0.35972473,0.005192405,0.094634377,0.163324162,0.109372191,0.384037405,0.056566484,0.186873034,0.092703864,0.003091055,0.174456492,0.473710507,0.11790812,0.103306323,0.023941161,0.542892039
bottlenecks/Unlabelled Clothes/Shoes/shoes725.jpg.txt,0.013957643,4.06E-05,0.838026643,0.087117694,0.009872667,0.001445386,0.009062831,7.81E-05,0.000700562,0.000682931,0.002978283,0.001401639,0.033958491,0.000605223,6.01E-06,0.00006539,0.106987327,0.000104849,0.130672768,0.006633709,0.00326998,0.006584753,0.047535174,6.19E-05,0.003762281,7.65E-05,0.000115775,0.00062125,0.000128013,2.35E-07,4.39E-09,0.00196667,0.691478789,0.067949906,0.034671657,0.018530404,0.012405998,0.724536717,0.096304692,0.045600619,0.054264594,0.000558175,0.039029241,0.270834863,0.680750072,0.023656199,0.003168844,0.471719354
bottlenecks/Unlabelled Clothes/Shoes/shoes217.jpg.txt,0.001371449,0.003954868,0.183083162,0.764209449,0.007113667,0.00038453,0.006637832,0.000227461,0.000464469,0.002101371,0.000961015,0.003362802,0.023439815,0.000979063,0.001246677,0.000462298,0.297754854,0.008349344,0.038568582,0.337271541,0.008779451,0.000833403,0.003334994,0.000449815,0.000130286,0.001048224,0.000122908,2.13E-05,0.013061775,3.89E-05,6.80E-05,0.002333354,0.287833273,0.978641987,0.000212524,0.001133428,0.001043362,0.000370656,0.00701948,0.011578642,0.004906695,0.01942106,0.015042573,0.023470951,0.590740025,0.03428385,0.448445201,0.01320676
bottlenecks/Unlabelled Clothes/Shoes/shoes2332.jpg.txt,0.001578527,0.001341985,0.771301329,0.094834089,0.043327998,0.004216493,0.010344837,0.000993355,0.001468533,0.044605419,0.001820128,0.004110027,0.013398062,0.002012752,0.002641075,0.002005273,0.036179256,0.003321182,0.104017548,0.170177609,0.044679485,0.00377637,0.023062151,0.000142077,0.00130835,0.000386691,0.000399908,0.000128046,0.001712318,0.002043723,1.22E-05,0.002202634,0.606450439,0.178876177,0.090116806,0.234908313,0.080637008,0.006118184,0.255369484,0.153973922,0.023218494,0.018153468,0.079435214,0.27208373,0.713732719,0.014346427,0.289813846,0.00123528
bottlenecks/Unlabelled Clothes/Shoes/shoes231.jpg.txt,0.015740568,0.02045917,0.120849162,0.609408259,0.108299702,0.013620786,0.015986227,0.008780417,0.006582208,0.025679542,0.00390687,0.013833851,0.018304717,0.002806509,0.010915558,0.004826541,0.077634387,0.011876371,0.147890821,0.492352754,0.009147367,0.012015833,0.04966303,0.000336316,0.000281381,3.66E-05,0.00019081,0.000236539,0.000576113,0.000700823,1.43E-05,0.001248219,0.195798263,0.002968705,0.414644659,0.480228484,0.045179002,0.001168696,0.023195073,0.03261533,0.020338731,0.019198952,0.125109002,0.762180984,0.565791905,0.023934655,0.358796775,0.00048862
bottlenecks/Unlabelled Clothes/Shoes/shoes167.jpg.txt,0.000188526,0.000136248,0.677185416,0.022446834,0.022141229,0.018575558,0.024459343,0.00672327,0.016981121,0.088704668,0.000802123,0.043177281,0.035232473,0.023023026,0.001628392,0.01859447,0.748656571,0.000458148,0.041633915,0.011125,0.10074386,0.005466423,0.016164143,0.008690517,0.000394923,3.68E-06,0.000225354,0.002015238,0.02689343,0.030820223,9.27E-06,0.001240604,0.005458672,0.000299565,0.001360072,0.037097082,0.961005032,1.23E-05,6.84E-05,0.000157592,0.015541809,0.043677047,0.963582039,0.334895879,0.006056953,0.01281859,0.249193624,0.000521433
bottlenecks/Unlabelled Clothes/Shoes/shoes859.jpg.txt,0.19925566,0.001471571,0.51372236,0.172315508,0.043957137,0.000550502,0.014340994,0.000576784,0.003670697,0.000663769,0.007398158,0.001619273,0.038829919,0.001129279,2.55E-05,0.000472941,0.332802892,1.90E-06,0.025309695,0.001759052,0.001224823,0.002076421,0.034504652,0.000145331,0.001679141,5.44E-06,1.59E-05,0.001285802,6.00E-06,1.37E-09,1.57E-10,0.000198587,0.598984361,0.103968926,0.011296176,0.01922226,0.030542593,0.678189218,0.0979807,0.058800086,0.098732352,0.000578128,0.028291885,0.757853866,0.108103335,0.152834192,0.0019227,0.717697561
bottlenecks/Unlabelled Clothes/Shoes/shoes2130.jpg.txt,0.001367067,0.001534964,0.694320917,0.145648986,0.118916489,0.00307056,0.004745412,0.00019485,0.000997741,0.009213291,0.001490229,0.003475744,0.010678737,0.001154689,0.00253864,0.00065171,0.0433277,0.001153853,0.07392288,0.04978928,0.016680813,0.002362846,0.009787817,3.04E-05,0.000714709,6.35E-05,3.91E-05,0.000163761,0.001018559,0.000273708,8.52E-06,0.000990571,0.799672067,0.183050156,0.217587888,0.102910586,0.069823086,0.010546717,0.156427443,0.259654075,0.019352881,0.003391454,0.075948052,0.547900617,0.519937456,0.015323707,0.128671035,0.002535005
bottlenecks/Unlabelled Clothes/Shoes/shoes676.jpg.txt,0.001919267,0.000547836,0.782490432,0.190811738,0.01850641,0.000455573,0.001361102,7.91E-05,0.000175879,0.000558772,0.000554063,0.000275763,0.001386975,0.000760916,9.78E-05,1.83E-05,0.001942002,0.000150113,0.028349483,0.015400439,0.001115625,0.00101801,0.002324605,8.74E-06,2.89E-05,1.71E-05,7.32E-06,1.10E-05,3.55E-05,6.30E-05,3.56E-07,8.28E-05,0.94944483,0.087271027,0.466491401,0.045977686,0.0103769,0.004962229,0.292678654,0.092242122,0.01645208,0.002191181,0.020600371,0.730366826,0.962347269,0.006499505,0.046591822,0.000761616
bottlenecks/Unlabelled Clothes/Shoes/shoes3100.jpg.txt,0.04138986,5.18E-06,0.587913394,0.068160795,0.136131808,0.000338438,0.011210239,4.15E-06,3.05E-05,5.28E-05,8.55E-05,0.000121207,0.142938912,0.000693274,1.44E-06,0.010922349,0.407550573,2.20E-06,0.146276847,0.148602262,0.000528805,0.002636872,0.145402506,2.38E-06,0.002460883,2.99E-06,3.78E-05,0.000408878,0.000350922,6.58E-08,1.81E-09,0.000379349,0.145356655,0.160697296,0.005989917,0.354500204,0.023051325,0.005372861,0.446790665,0.00359776,0.032366481,0.000177779,0.040862255,0.009291134,0.15437001,0.10088063,0.179631263,0.006981985
bottlenecks/Unlabelled Clothes/Shoes/shoes3028.jpg.txt,0.004448883,0.000233958,0.931255519,0.017455155,0.028944086,0.00246225,0.008803993,0.000358004,0.000289528,0.001820086,0.000403644,9.53E-05,0.001419093,0.001734795,3.28E-05,0.000242761,0.02332559,0.000129927,0.021127395,0.075387396,0.01441636,0.001955655,0.026183445,1.36E-05,0.000403654,0.00026876,6.02E-05,7.21E-06,0.000118266,1.65E-05,7.62E-08,0.000796768,0.835789263,0.152887553,0.067053482,0.287841708,0.036019336,0.002078064,0.267366707,0.186753213,0.027715748,0.002690679,0.108285606,0.279033601,0.546193302,0.071697585,0.140221059,0.001898639
bottlenecks/Unlabelled Clothes/Shoes/shoes474.jpg.txt,0.000662586,8.98E-07,0.17213057,0.006247289,0.802894115,0.000537208,0.003159071,6.77E-05,0.000117541,0.003321158,0.000206861,0.000216253,0.010308926,0.0000212,4.54E-07,0.00010814,0.625428736,1.16E-05,0.081941292,0.001999188,0.009973884,0.002487666,0.027319776,4.80E-06,8.36E-05,7.13E-06,1.69E-05,0.000197539,0.000165992,2.43E-07,5.47E-09,0.000105769,0.250255942,0.892821491,0.003052726,0.031452816,0.026961997,0.001135145,0.01718447,0.02739132,0.119148023,0.005405718,0.066430509,0.068742938,0.108309642,0.049286559,0.386868894,0.006593334
bottlenecks/Unlabelled Clothes/Shoes/shoes513.jpg.txt,0.037747473,0.000545382,0.00383627,0.654303312,0.229482651,0.000126375,0.00233672,0.000327347,0.000188818,0.000788287,0.000719667,0.015799258,0.053638242,5.02E-05,0.000073799,3.62E-05,0.036939018,1.39E-07,0.883871913,0.026573243,0.006794579,0.003791028,0.00748356,1.30E-05,0.000189721,2.83E-06,1.06E-05,1.05E-05,0.000029339,7.91E-10,1.37E-11,7.45E-05,0.034216031,0.245147809,0.010409971,0.184978858,0.010785356,0.078733921,0.230055735,0.23988834,0.033938892,0.002120729,0.079251476,0.188308075,0.000826035,0.363580436,0.459751934,0.254136115
bottlenecks/Unlabelled Clothes/Shoes/shoes394.jpg.txt,0.017742392,0.016085183,0.045754954,0.795013249,0.073933333,0.002062833,0.007017998,1.53E-05,0.002288482,0.005774596,0.020774977,0.003097404,0.009827987,9.63E-05,0.000343544,0.000171378,0.310109168,8.31E-05,0.421714753,0.018253945,0.010263375,0.012057814,0.00761553,1.51E-05,0.000662205,7.65E-05,0.000329963,0.000989849,0.000111768,2.06E-06,2.66E-09,0.003003475,0.214711458,0.031104725,0.017050078,0.074572496,0.063310742,0.636856198,0.023007644,0.154098138,0.095281579,0.003166121,0.184465945,0.216666013,0.084949032,0.054712489,0.232750207,0.096918352
bottlenecks/Unlabelled Clothes/Shoes/shoes870.jpg.txt,0.000320194,0.0006304,0.078332678,0.086959481,0.009644307,0.136177048,0.007056498,0.023991153,0.011518083,0.032314844,0.00217139,0.153571695,0.030001206,0.01283732,0.079921231,0.334552437,0.533744812,0.00470846,0.045114171,0.018730795,0.150494263,0.11661692,0.03372094,0.047343642,0.002172327,0.000148031,0.000178298,0.004644666,0.007694593,0.029412983,0.00053772,0.001470964,0.003266552,8.14E-05,0.041982334,0.15797323,0.795944274,0.000231791,0.000188578,0.003598383,0.025079805,0.050756618,0.788981855,0.193468496,0.014631474,0.004907373,0.599183977,0.000477781
bottlenecks/Unlabelled Clothes/Shoes/shoes1805.jpg.txt,0.000690669,0.000304437,0.331094623,0.571379423,0.040389758,0.000116941,0.006694892,0.000671157,0.000232181,0.0022701,0.000514252,0.002799443,0.041336268,0.00102262,0.000104977,0.000378152,0.101863056,0.00029924,0.023530997,0.031969514,0.00134637,0.000641886,0.003416644,4.78E-05,7.11E-05,0.000558736,6.66E-05,7.86E-05,0.00593776,4.19E-05,2.85E-06,0.000311197,0.829815865,0.8905586,0.000631589,0.00424916,0.000879043,0.00022603,0.080925763,0.022529842,0.018429931,0.003393032,0.016934082,0.090517111,0.77589637,0.030070365,0.36945796,0.001705734
bottlenecks/Unlabelled Clothes/Shoes/shoes765.jpg.txt,0.000630128,0.000378945,0.598705411,0.046751849,0.088996075,0.001567359,0.053769123,0.001232487,0.003222463,0.004226452,0.000319404,0.05713167,0.080342606,0.002987914,0.000168601,0.059569553,0.874072433,0.000171404,0.051595509,0.007312978,0.02539552,0.001522684,0.007413598,0.001107632,3.39E-05,2.97E-05,8.04E-05,0.000377773,0.006635048,0.00016387,9.27E-06,0.000197461,0.023880838,0.258217156,0.01129367,0.175673381,0.529767215,0.001391038,0.017160732,0.006496816,0.042519599,0.01323164,0.679687083,0.061246522,0.069448359,0.013052731,0.144990876,0.001153383
bottlenecks/Unlabelled Clothes/Shoes/shoes3234.jpg.txt,0.017719954,0.001732567,0.112811804,0.322427511,0.077155791,0.018216521,0.044764616,0.000777603,0.003697245,0.056336846,0.002982173,0.140918389,0.077212833,0.002468859,0.00366943,0.117107905,0.648712695,0.001735015,0.068461783,0.20532465,0.006080768,0.00731314,0.044422124,0.000681951,0.000190966,0.000171478,3.94E-05,0.002879245,0.000572279,8.72E-06,9.22E-05,0.000644991,0.012668726,0.013658141,0.019275738,0.804413736,0.098000586,0.013309168,0.010096923,0.041245785,0.053366736,0.08771237,0.565667212,0.079210281,0.130934507,0.069111779,0.3205311,0.004318418
bottlenecks/Unlabelled Clothes/Shoes/shoes1008.jpg.txt,0.005037297,0.000706821,0.036821596,0.03327712,0.009649269,0.109928355,0.049423788,0.005496931,0.044540979,0.017944284,0.022826305,0.033833448,0.069149874,0.007152543,0.005315585,0.548895836,0.462902844,0.0021363,0.055222679,0.039816029,0.076551586,0.078770638,0.108033456,0.021842498,0.011042398,5.18E-05,0.001180507,0.126898781,0.012203004,0.00070695,0.000141415,0.001402884,0.001096119,0.000058299,0.004103087,0.133599177,0.861192584,0.000688954,4.17E-05,0.000316208,0.025998225,0.138508856,0.870044768,0.288944691,0.005480681,0.094563015,0.579962611,0.002700806
bottlenecks/Unlabelled Clothes/Shoes/shoes1218.jpg.txt,0.057276137,0.000897603,0.699854672,0.10399767,0.087897845,0.008785228,0.030156121,0.000214425,0.000652576,0.000753513,0.003583918,0.000541245,0.002711617,0.001638227,7.98E-05,0.000959368,0.108681761,5.15E-05,0.006839044,0.019553475,0.00104592,0.002421849,0.003999574,0.000009514,0.000095826,0.000147849,8.07E-05,0.000022033,6.46E-05,1.16E-06,2.70E-09,0.000220924,0.856764197,0.399322957,0.0467765,0.08507359,0.0360552,0.07441093,0.313958138,0.044402581,0.008513576,0.005608688,0.02561895,0.236894488,0.671391487,0.025177091,0.033827148,0.012802097
bottlenecks/Unlabelled Clothes/Shoes/shoes2098.jpg.txt,0.004841036,0.002126404,0.023520572,0.032601312,0.005212542,0.091744021,0.014940154,0.00935156,0.066379845,0.01820674,0.005331835,0.163591683,0.026122781,0.012358825,0.027327757,0.496343017,0.476133585,0.018401293,0.092390887,0.056558628,0.074928962,0.102645017,0.052291971,0.032849174,0.01044173,4.15E-05,0.000992076,0.061548341,0.007802062,0.00127046,0.00067159,0.005410582,0.005622122,0.000130537,0.0411078,0.544225693,0.410277367,0.001485061,0.000274075,0.002499416,0.038446311,0.291679293,0.878691733,0.520146966,0.058908101,0.049726516,0.358364821,0.015040156
bottlenecks/Unlabelled Clothes/Shoes/shoes555.jpg.txt,0.002478981,0.003403676,0.309108466,0.098007172,0.31588766,0.014714067,0.017160319,0.00234689,0.015063568,0.114674352,0.003145132,0.015257391,0.013379734,0.036533378,0.011879916,0.02695922,0.659379065,0.010236385,0.070997976,0.02106419,0.082153328,0.006767368,0.017104834,0.021146825,0.001334308,0.000170529,0.001710365,0.007603522,0.010286029,0.024420967,6.20E-05,0.005375012,0.060187344,0.005372517,0.010369198,0.16413103,0.808665335,0.006069437,0.002754419,0.002638064,0.048318993,0.150382698,0.863326371,0.147733972,0.167816863,0.016543524,0.136023223,0.018991346
bottlenecks/Unlabelled Clothes/Shoes/shoes666.jpg.txt,0.001208473,0.007512749,0.128459364,0.04118561,0.279122055,0.035607453,0.013907328,0.008538052,0.039826784,0.397529513,0.003845954,0.01108087,0.01499525,0.0065423,0.003960552,0.00667774,0.626976371,0.000142823,0.040637184,0.003404841,0.20933333,0.015902057,0.024606843,0.007550055,0.003092493,0.000632089,0.00034987,0.005241469,0.000596975,0.000213732,3.66E-06,0.003724861,0.057591308,0.000181979,0.002833662,0.403425485,0.584509134,0.007671308,7.44E-05,0.001304069,0.076029629,0.058607888,0.905526698,0.185956121,0.013642789,0.104997918,0.201734155,0.012711926
bottlenecks/Unlabelled Clothes/Shoes/shoes3152.jpg.txt,0.000847041,1.02E-06,0.903770983,0.019681381,0.031707656,0.001152303,0.031130411,7.43E-05,0.000199609,0.00230101,0.000186546,0.000355658,0.007872891,0.000570624,4.88E-06,0.0001437,0.146816701,1.04E-05,0.121176653,0.081166543,0.001760869,0.001272368,0.002854964,4.98E-07,9.96E-05,2.17E-06,2.63E-06,1.50E-05,0.000509294,1.28E-07,0.000000001,0.000243833,0.644068301,0.927781403,0.002978683,0.003360535,0.001467363,0.000845182,0.04445966,0.019107161,0.019575182,0.000713402,0.044692598,0.021406423,0.189648539,0.043974478,0.086293981,0.010272489
bottlenecks/Unlabelled Clothes/Shoes/shoes2484.jpg.txt,0.007583181,0.000639348,0.072122105,0.000930163,0.91162169,0.001165637,0.000848977,2.86E-05,0.000916709,0.000335508,0.000252932,0.002978656,0.000295397,0.000106518,8.46E-06,0.000166233,0.698757052,3.45E-06,0.085783519,0.001277614,0.015103029,0.055840552,0.025288183,0.000171874,0.000695156,9.26E-06,0.000965816,0.000226025,0.000284417,1.04E-07,0.000000001,0.000206565,0.115387537,0.000165573,0.005216941,0.374287695,0.590913117,0.02584127,0.000596859,0.002978504,0.022778291,0.000779593,0.335698426,0.261944264,0.0078674,0.120841622,0.020244541,0.015220315
